raw_smiles,is_valid,canonical_smiles,isomeric_smiles,failure_reasons,is_unique_valid,generation_count,snn_to_train,novel_vs_train,novel_vs_all_seed,novel_vs_templates,novel_vs_all_reference,stereo_novel_vs_train,stereo_novel_vs_all_reference,chemically_sane,sanity_reasons,formal_charge,heavy_atoms,is_neutral,is_single_component,has_LA,has_LB,LA_types,LB_types,excluded_LB_types,negative_flags,flp_tier,min_LA_LB_bonds,no_negative_flags,is_strict_flp_like,is_novel_flp_like,is_final_candidate
CC(C3)C3CCC(C)(C)P(B(c3c(F)c3)c(C)c1,False,,,"['unbalanced_parentheses', 'unmatched_ring_closure', 'parse_failure']",False,0,,True,True,True,True,True,True,False,['invalid_smiles'],,,False,False,False,False,[],[],[],[],invalid,,True,False,False,False
Clc1c(F)c(F)c(F)c(F)c(F)c(F)c2F)c2F)c1F)c1c(Cl)c(Cl)c(Cl)c2Cl)c(Cl)c(C)cc(C)c(Cl)c(Cl)c3c(F)c1F,False,,,"['unbalanced_parentheses', 'unmatched_ring_closure', 'parse_failure']",False,0,,True,True,True,True,True,True,False,['invalid_smiles'],,,False,False,False,False,[],[],[],[],invalid,,True,False,False,False
CC1(C)cc(C)cc(C)c(Cl)c2cccc1,False,,,"['unmatched_ring_closure', 'parse_failure']",False,0,,True,True,True,True,True,True,False,['invalid_smiles'],,,False,False,False,False,[],[],[],[],invalid,,True,False,False,False
Cc1ccc(-c3c(F)c(F)c(F)c(F)c(F)c2F)c(F)c(F)c1F)c1ccccc3C2(C)C,False,,,"['unbalanced_parentheses', 'unmatched_ring_closure', 'parse_failure']",False,0,,True,True,True,True,True,True,False,['invalid_smiles'],,,False,False,False,False,[],[],[],[],invalid,,True,False,False,False
CC(C)(C)C)N1c1ccc(B(c1c(F)c(F)c3F)c3F)c(F)c1c(C)cc2C)c2c(F)c1F,False,,,"['unbalanced_parentheses', 'unmatched_ring_closure', 'parse_failure']",False,0,,True,True,True,True,True,True,False,['invalid_smiles'],,,False,False,False,False,[],[],[],[],invalid,,True,False,False,False
CC(B(c3c(C)cc(C)cc1C,False,,,"['unbalanced_parentheses', 'unmatched_ring_closure', 'parse_failure']",False,0,,True,True,True,True,True,True,False,['invalid_smiles'],,,False,False,False,False,[],[],[],[],invalid,,True,False,False,False
Cc1cccc(B(c2c(C)c(-c2c-3cccc2)cc1,False,,,"['unbalanced_parentheses', 'unmatched_ring_closure', 'parse_failure']",False,0,,True,True,True,True,True,True,False,['invalid_smiles'],,,False,False,False,False,[],[],[],[],invalid,,True,False,False,False
Cc1ccc(c34)P2c2c(C)cc(C)c1,False,,,"['unmatched_ring_closure', 'parse_failure']",False,0,,True,True,True,True,True,True,False,['invalid_smiles'],,,False,False,False,False,[],[],[],[],invalid,,True,False,False,False
Cc1cccccccccc3cccc3C)c(P(c2ccccc1)CB(c2c(F)c(F)c(F)c(B(c3c(C)cc(C)c1c(F)c(B(c2cccc(B2c3cccc1)N1C(C)(C)N1Cc1ccccccc1B1Oc2c(F)c(F)c(F)c(F)c(F)c(F)c(F)c(F)c(F)c(F)c(F)c(F)c,False,,,"['reached_max_length', 'unbalanced_parentheses', 'unmatched_ring_closure', 'parse_failure']",False,0,,True,True,True,True,True,True,False,['invalid_smiles'],,,False,False,False,False,[],[],[],[],invalid,,True,False,False,False
Cc1cc(C)cc2C)c(P(CCB(c1c(Cl)c(C)cc3C)c2cccc1C)c1c(C)cc2C)c2cccc(C(CB(c2c(Cl)c(Cl)c(Cl)c1c(F)c(F)c(F)c(F)c(F)c(F)c(F)c2cccccccc2cccc3O2)cc(C)c(P(C2CCC1,False,,,"['unbalanced_parentheses', 'unmatched_ring_closure', 'parse_failure']",False,0,,True,True,True,True,True,True,False,['invalid_smiles'],,,False,False,False,False,[],[],[],[],invalid,,True,False,False,False
CC(C(C)P(c1c(Cl)c(C)cc(C(C)C,False,,,"['unbalanced_parentheses', 'unmatched_ring_closure', 'parse_failure']",False,0,,True,True,True,True,True,True,False,['invalid_smiles'],,,False,False,False,False,[],[],[],[],invalid,,True,False,False,False
Cc1cccc3)C[B-]2(c2c(Cl)c1Cl,False,,,"['unmatched_ring_closure', 'parse_failure']",False,0,,True,True,True,True,True,True,False,['invalid_smiles'],,,False,False,False,False,[],[],[],[],invalid,,True,False,False,False
c1cc(N(c2cccc(P(c2cccc2)cc1C,False,,,"['unbalanced_parentheses', 'unmatched_ring_closure', 'parse_failure']",False,0,,True,True,True,True,True,True,False,['invalid_smiles'],,,False,False,False,False,[],[],[],[],invalid,,True,False,False,False
Cc1cc(C(F)(F)F)c3F)c3F)c3)c3c(Cl)c2Cl)n1,False,,,"['unbalanced_parentheses', 'unmatched_ring_closure', 'parse_failure']",False,0,,True,True,True,True,True,True,False,['invalid_smiles'],,,False,False,False,False,[],[],[],[],invalid,,True,False,False,False
CC1(C)C1CCCCB(c1c(F)c(F)c(F)c(F)c2F)c(B(c2cccc1P(c1cc(C)c1,False,,,"['unbalanced_parentheses', 'parse_failure']",False,0,,True,True,True,True,True,True,False,['invalid_smiles'],,,False,False,False,False,[],[],[],[],invalid,,True,False,False,False
CC1CCC2(C)CCC[P+]1(c1c(F)c1F,False,,,"['unbalanced_parentheses', 'unmatched_ring_closure', 'parse_failure']",False,0,,True,True,True,True,True,True,False,['invalid_smiles'],,,False,False,False,False,[],[],[],[],invalid,,True,False,False,False
Cc1ccc(C)cc(C)cc(C)cc3C2(C)C,False,,,"['unmatched_ring_closure', 'parse_failure']",False,0,,True,True,True,True,True,True,False,['invalid_smiles'],,,False,False,False,False,[],[],[],[],invalid,,True,False,False,False
Cc1cc(C)c2cccc2P(c2ccccc2)c2c(C)c1,False,,,"['unmatched_ring_closure', 'parse_failure']",False,0,,True,True,True,True,True,True,False,['invalid_smiles'],,,False,False,False,False,[],[],[],[],invalid,,True,False,False,False
CC(C)(C)C,True,CC(C)(C)C,CC(C)(C)C,[],False,8,0.15,True,True,True,True,True,True,False,['too_small'],0.0,5.0,True,True,False,False,[],[],[],[],no_LA_LB,,True,False,False,False
Cc1cc(C(=C(B(c2c(C)c(Cl)c2Cl)c2Cl)c(Cl)c(Cl)c1cccc3c2oc2c(C)cc3C2(C)cc3C)c3c(Cl)c(Cl)c2c(F)c2F)c2F)c2F)c(F)c1F)=C(c1cccccccc4cccccccc2P(C2=C3CCCC(C)CB(c2c(F)c(F)c3F)c3F),False,,,"['reached_max_length', 'unbalanced_parentheses', 'unmatched_ring_closure', 'parse_failure']",False,0,,True,True,True,True,True,True,False,['invalid_smiles'],,,False,False,False,False,[],[],[],[],invalid,,True,False,False,False
CC1(C)CCCC(B(c2cccccc2)c2c(Cl)c(C)c1,False,,,"['unbalanced_parentheses', 'unmatched_ring_closure', 'parse_failure']",False,0,,True,True,True,True,True,True,False,['invalid_smiles'],,,False,False,False,False,[],[],[],[],invalid,,True,False,False,False
CN1c2c(Cl)c3Cl)c(C)c(P(C(C)(C)C)n(B(c3c(Cl)c1Cl)c2Cl)c(Cl)c2ccccc3c2-c2cccc2B(c1c(C)c(P(c2c(C)cc1C,False,,,"['unbalanced_parentheses', 'unmatched_ring_closure', 'parse_failure']",False,0,,True,True,True,True,True,True,False,['invalid_smiles'],,,False,False,False,False,[],[],[],[],invalid,,True,False,False,False
Cc1cc(C)c(C)cc1,True,Cc1ccc(C)c(C)c1,Cc1ccc(C)c(C)c1,[],True,1,0.28205128205128205,True,True,True,True,True,True,False,['too_small'],0.0,9.0,True,True,False,False,[],[],[],[],no_LA_LB,,True,False,False,False
Cc1ccccc2C)C2CCCC3C(c3cccc1)c1ccccc2)N2CCCC2)C(C)C)C(C)(C)C)n(B(c2c(B(c1c(Cl)c2Cl)c(Cl)c(Cl)c(Cl)c(Cl)c3Cl)[P+]2(c2c(C)c1,False,,,"['unbalanced_parentheses', 'unmatched_ring_closure', 'parse_failure']",False,0,,True,True,True,True,True,True,False,['invalid_smiles'],,,False,False,False,False,[],[],[],[],invalid,,True,False,False,False
Cc1ccccc3)C3CCC(C3)C2P(c2cccc2)N2CCCC3)c2cccccccc2)c2c(F)c(F)c(F)c(F)c(F)c1c(Cl)c1c(C)c(P(CCC(C(C)C1CCCC2P(c2c(Cl)c(Cl)ccccc2c1-c1c(Cl)c(Cl)c1Cl,False,,,"['unbalanced_parentheses', 'unmatched_ring_closure', 'parse_failure']",False,0,,True,True,True,True,True,True,False,['invalid_smiles'],,,False,False,False,False,[],[],[],[],invalid,,True,False,False,False
Cc1cc(C)cc(C)cc(C)cc(C(F)(F)F)c3F)c3F)c3c(F)c(F)c(F)c(F)c1F,False,,,"['unbalanced_parentheses', 'unmatched_ring_closure', 'parse_failure']",False,0,,True,True,True,True,True,True,False,['invalid_smiles'],,,False,False,False,False,[],[],[],[],invalid,,True,False,False,False
Cc1cc(C(F)(F)F)ccccc(C(=C(B(c3c(Cl)c(Cl)c(Cl)c(Cl)c(Cl)c(Cl)c(Cl)c1c(F)c4c(F)c1cccccn2)c2c(Cl)c(Cl)c(Cl)cc(C)c(Cl)c1c(C)c(P(CCB(c1c(F)c(F)c1c(Cl)c2Cl)c(C)c1,False,,,"['unbalanced_parentheses', 'unmatched_ring_closure', 'parse_failure']",False,0,,True,True,True,True,True,True,False,['invalid_smiles'],,,False,False,False,False,[],[],[],[],invalid,,True,False,False,False
Clc1c(F)c(F)c2F)c2c(C)c(P(c2c(Cl)c2Cl)CP(c1c(Cl)c2c(B(c1c(F)c(F)c2F)n1,False,,,"['unbalanced_parentheses', 'parse_failure']",False,0,,True,True,True,True,True,True,False,['invalid_smiles'],,,False,False,False,False,[],[],[],[],invalid,,True,False,False,False
c1ccccc3)[P+]2(c3cccc1B(Cl)c(Cl)c3c(Cl)c(Cl)c(Cl)c1c(F)c3F)CC(c2c(Cl)c1ccccc2)c(Cl)c3Cl)C2CCCC1(C)c1,False,,,"['unbalanced_parentheses', 'unmatched_ring_closure', 'parse_failure']",False,0,,True,True,True,True,True,True,False,['invalid_smiles'],,,False,False,False,False,[],[],[],[],invalid,,True,False,False,False
CCN(CC)C(c1cccc4)c23)c(Cl)c2Cl)c(Cl)c(Cl)c(Cl)c2Cl)c2Cl)c1cccc3c4cccc3O2)cc1C,False,,,"['unbalanced_parentheses', 'unmatched_ring_closure', 'parse_failure']",False,0,,True,True,True,True,True,True,False,['invalid_smiles'],,,False,False,False,False,[],[],[],[],invalid,,True,False,False,False
CC(C)(C)N1C(C)(C)cc(C)c(PC(=C(B(c2c(C)cc2C)c([B-]2(c3c(Cl)c2Cl)c(Cl)c1Cl)C2CCCC2)cc1)c1c(C)cc(C)c1,False,,,"['unbalanced_parentheses', 'unmatched_ring_closure', 'parse_failure']",False,0,,True,True,True,True,True,True,False,['invalid_smiles'],,,False,False,False,False,[],[],[],[],invalid,,True,False,False,False
CC(C)CCCCCC3)C2P(c2c(C)c1,False,,,"['unmatched_ring_closure', 'parse_failure']",False,0,,True,True,True,True,True,True,False,['invalid_smiles'],,,False,False,False,False,[],[],[],[],invalid,,True,False,False,False
CC(CB(c1c(F)c(F)c(F)c(F)c(F)c(F)c(F)c(F)c(B(c3c(F)c(F)c(F)c(F)c(F)c(F)c(F)c3)cc2B(c2c(C)cc2C)cc(C)cc(B(c2c(Cl)c2Cl)c(Cl)c(Cl)c2c(F)c(F)c(F)c(B2c3cccccccc1,False,,,"['unbalanced_parentheses', 'unmatched_ring_closure', 'parse_failure']",False,0,,True,True,True,True,True,True,False,['invalid_smiles'],,,False,False,False,False,[],[],[],[],invalid,,True,False,False,False
Cc1cc(C)cc(C)c1c(c2P2CCCC2B(c2c(C)c(Cl)c2Cl)c(Cl)c(Cl)c(Cl)c(Cl)c2c(F)c(F)c(F)c(P(c2cccc3)c3c2-c2c-3cccccc3c2oc2c(C)c1c(F)c(F)c(F)c3)c3c(Cl)c3Cl)c2Cl)c(Cl)c2Cl)n1,False,,,"['unbalanced_parentheses', 'unmatched_ring_closure', 'parse_failure']",False,0,,True,True,True,True,True,True,False,['invalid_smiles'],,,False,False,False,False,[],[],[],[],invalid,,True,False,False,False
CC1(C)C,False,,,"['unmatched_ring_closure', 'parse_failure']",False,0,,True,True,True,True,True,True,False,['invalid_smiles'],,,False,False,False,False,[],[],[],[],invalid,,True,False,False,False
Clc1c(F)c(F)c(F)c(F)c(F)c(F)c(F)c(F)c(F)c(F)c(Cl)c(C)c([P+]1(c1cccc(B(Cc2cccc4)ccc2)c2cccc2-3)c2c(F)c3F)c2cccc2)cc1C)c1,False,,,"['unbalanced_parentheses', 'unmatched_ring_closure', 'parse_failure']",False,0,,True,True,True,True,True,True,False,['invalid_smiles'],,,False,False,False,False,[],[],[],[],invalid,,True,False,False,False
Bc1cccc3B(c3c(C)cc(C)cc3C)c3cccccc2)c2c(F)c(F)c(F)c1F)c1F)c1F,False,,,"['unbalanced_parentheses', 'parse_failure']",False,0,,True,True,True,True,True,True,False,['invalid_smiles'],,,False,False,False,False,[],[],[],[],invalid,,True,False,False,False
CCN(CC)(C)P(CB(c2c(F)c(F)c(F)c1F)CP(c2c(Cl)c(Cl)c1Cl)c1Cl)C2(c2cccc2P(c2ccccc2)c(F)c2cccccc2)cc1)P(c2cccc1)c1cc(CCC(B(c3c(Cl)c(Cl)c4cccc2)c2c(B(c3c(F)c(F)c(F)c(F)c(B(c2c,False,,,"['reached_max_length', 'unbalanced_parentheses', 'unmatched_ring_closure', 'parse_failure']",False,0,,True,True,True,True,True,True,False,['invalid_smiles'],,,False,False,False,False,[],[],[],[],invalid,,True,False,False,False
CC(C)P(B(c2c(Cl)c(Cl)c(C(F)(F)F)c3F)c3c(C)cc(C)c(P(c2c(F)c2F)n1,False,,,"['unbalanced_parentheses', 'unmatched_ring_closure', 'parse_failure']",False,0,,True,True,True,True,True,True,False,['invalid_smiles'],,,False,False,False,False,[],[],[],[],invalid,,True,False,False,False
CC(B(c1c(Cl)c(Cl)c1Cl,False,,,"['unbalanced_parentheses', 'parse_failure']",False,0,,True,True,True,True,True,True,False,['invalid_smiles'],,,False,False,False,False,[],[],[],[],invalid,,True,False,False,False
Cc1cccc3B(c3c(F)c(F)c(F)c1F)CP(c1c(Cl)c2cccc1B(Cl)c(B(c2ccccccc4cccc2N(c2c(F)c1F)c1c(Cl)c2Cl)c1c(Cl)ccccc2)c2c(F)c(F)c(F)c(F)c(B(c1cccc3c2oc2c(Cl)c(C2N(Cc3cccccc2)c(Cl)c,False,,,"['reached_max_length', 'unbalanced_parentheses', 'unmatched_ring_closure', 'parse_failure']",False,0,,True,True,True,True,True,True,False,['invalid_smiles'],,,False,False,False,False,[],[],[],[],invalid,,True,False,False,False
CC(C)(C)CCCCB(c1cccc1,False,,,"['unbalanced_parentheses', 'parse_failure']",False,0,,True,True,True,True,True,True,False,['invalid_smiles'],,,False,False,False,False,[],[],[],[],invalid,,True,False,False,False
Cc1cccc2)cc1C)c1c(C)c(Cl)c1Cl)c(Cl)c3c(F)c(F)c1F,False,,,"['unbalanced_parentheses', 'unmatched_ring_closure', 'parse_failure']",False,0,,True,True,True,True,True,True,False,['invalid_smiles'],,,False,False,False,False,[],[],[],[],invalid,,True,False,False,False
Fc1c(F)c3c(C(=CCB(c1c(F)c(B(c3ccccc2)c2c(C)cc3C2(C)CB(c1ccc(C)cc3C2(C)C)C(B(c1c(Cl)c1Cl)C1c1ccccccc2)cc1,False,,,"['unbalanced_parentheses', 'unmatched_ring_closure', 'parse_failure']",False,0,,True,True,True,True,True,True,False,['invalid_smiles'],,,False,False,False,False,[],[],[],[],invalid,,True,False,False,False
CCN(C)C)cc1,False,,,"['unbalanced_parentheses', 'unmatched_ring_closure', 'parse_failure']",False,0,,True,True,True,True,True,True,False,['invalid_smiles'],,,False,False,False,False,[],[],[],[],invalid,,True,False,False,False
CC=C(Pc1cc(C)c(-c3cc(C)cc3C2(C)C,False,,,"['unbalanced_parentheses', 'unmatched_ring_closure', 'parse_failure']",False,0,,True,True,True,True,True,True,False,['invalid_smiles'],,,False,False,False,False,[],[],[],[],invalid,,True,False,False,False
CC(=C(B(c2c(F)c(F)c(F)c(F)c(F)c1c(C)c(P(c4c(C)cc(C)cc2C)c(Cl)c2c(Cl)c2Cl)c1c(Cl)c2Cl)P(c2c(F)c(F)c(F)c(F)c3F)c(F)c(F)c([P+]2(c3ccccn2)c2cccc1B(c1ccccc1,False,,,"['unbalanced_parentheses', 'unmatched_ring_closure', 'parse_failure']",False,0,,True,True,True,True,True,True,False,['invalid_smiles'],,,False,False,False,False,[],[],[],[],invalid,,True,False,False,False
CC1(C)C)c2Cl)c(C(C)P(CB(c1c(Cl)c(Cl)c(Cl)c(Cl)c(Cl)c(Cl)c2Cl)c(Cl)c(Cl)c(Cl)c(Cl)c(Cl)c(Cl)c3Cl)c(Cl)c(C(=C(B(c2c(F)c(F)c(Cl)c3Cl)C2CCCCC2)c(F)c1F)=C(c1cccc2-3)c2ccccc2c,False,,,"['reached_max_length', 'unmatched_ring_closure', 'parse_failure']",False,0,,True,True,True,True,True,True,False,['invalid_smiles'],,,False,False,False,False,[],[],[],[],invalid,,True,False,False,False
CC(C3)C2B(c2c(Cl)c(Cl)c21,False,,,"['unbalanced_parentheses', 'unmatched_ring_closure', 'parse_failure']",False,0,,True,True,True,True,True,True,False,['invalid_smiles'],,,False,False,False,False,[],[],[],[],invalid,,True,False,False,False
CC(C)(C)cc(C)cc1C)c1,False,,,"['unbalanced_parentheses', 'parse_failure']",False,0,,True,True,True,True,True,True,False,['invalid_smiles'],,,False,False,False,False,[],[],[],[],invalid,,True,False,False,False
Cc1cc(C)c(Cl)c(Cl)c(Cl)c2ccc3B(c3c(F)c(F)c(F)c1ccc2)c2cccc2B(c1c(F)c(F)c1)c1c(F)c(F)c(F)c(F)c(F)c(F)c(F)c(F)c2F)C2(c2c(C)cc1,False,,,"['unmatched_ring_closure', 'parse_failure']",False,0,,True,True,True,True,True,True,False,['invalid_smiles'],,,False,False,False,False,[],[],[],[],invalid,,True,False,False,False
Cc1cc(C)cc1C)c1,False,,,"['unbalanced_parentheses', 'unmatched_ring_closure', 'parse_failure']",False,0,,True,True,True,True,True,True,False,['invalid_smiles'],,,False,False,False,False,[],[],[],[],invalid,,True,False,False,False
CC1(C)C)C(C)(C)C1CCCC2N2CCCC2(C)C)CCCC(B(c2c(F)c1F)c1c(B(c3cccc1,False,,,"['unbalanced_parentheses', 'unmatched_ring_closure', 'parse_failure']",False,0,,True,True,True,True,True,True,False,['invalid_smiles'],,,False,False,False,False,[],[],[],[],invalid,,True,False,False,False
Cc1cc(C)c(Cl)c(Cl)c2Cl)P(c2cc(C(F)(F)F)cc(C)cc2C)cc1,False,,,"['unbalanced_parentheses', 'unmatched_ring_closure', 'parse_failure']",False,0,,True,True,True,True,True,True,False,['invalid_smiles'],,,False,False,False,False,[],[],[],[],invalid,,True,False,False,False
Cc1cc(C(F)(F)F)c(F)c(F)c(F)c(F)c(F)c(F)c(F)c(F)c2F)cc(C)c1,False,,,"['unbalanced_parentheses', 'unmatched_ring_closure', 'parse_failure']",False,0,,True,True,True,True,True,True,False,['invalid_smiles'],,,False,False,False,False,[],[],[],[],invalid,,True,False,False,False
Cc1cccc1P(c1c(Cl)c2Cl)c(Cl)c(Cl)c1Cl,False,,,"['unmatched_ring_closure', 'parse_failure']",False,0,,True,True,True,True,True,True,False,['invalid_smiles'],,,False,False,False,False,[],[],[],[],invalid,,True,False,False,False
CCN(CC)c2c(F)c(F)c(F)c(F)c(F)c(F)c(F)c(F)c(F)c1F)c1F)c1F)c1F,False,,,"['unbalanced_parentheses', 'unmatched_ring_closure', 'parse_failure']",False,0,,True,True,True,True,True,True,False,['invalid_smiles'],,,False,False,False,False,[],[],[],[],invalid,,True,False,False,False
Bc1cccc2)c2c(C)c1,False,,,"['unbalanced_parentheses', 'parse_failure']",False,0,,True,True,True,True,True,True,False,['invalid_smiles'],,,False,False,False,False,[],[],[],[],invalid,,True,False,False,False
Cc1cc(C(C)C)c(Cl)c(Cl)c(C(F)(F)F)cccccc1)CB(c2c(Cl)c3Cl)c(Cl)c(Cl)c1c(C)cc(C)c([B-]2(c3c(Cl)c1Cl,False,,,"['unbalanced_parentheses', 'parse_failure']",False,0,,True,True,True,True,True,True,False,['invalid_smiles'],,,False,False,False,False,[],[],[],[],invalid,,True,False,False,False
CN1c2c(F)c(F)c(F)c(F)c(F)c(F)c(B(Cc2cccc1)c1c(Cl)c1cc(C)cc(C)c(C)cc(C)c(P(CCC(C)cc(C)c(B(c2c(Cl)c(Cl)c3Cl)c(Cl)c(Cl)c2c(F)c(F)c(F)c(F)c1F,False,,,"['unbalanced_parentheses', 'unmatched_ring_closure', 'parse_failure']",False,0,,True,True,True,True,True,True,False,['invalid_smiles'],,,False,False,False,False,[],[],[],[],invalid,,True,False,False,False
Cc1ccccc(B(c2c(B(c2cccc2)OC1(C)C,False,,,"['unbalanced_parentheses', 'unmatched_ring_closure', 'parse_failure']",False,0,,True,True,True,True,True,True,False,['invalid_smiles'],,,False,False,False,False,[],[],[],[],invalid,,True,False,False,False
Cc1cc(C(=CCB(c1c(Cl)c(Cl)c2)c2c(F)c(F)c2F)c2F)P(c1c(Cl)c(Cl)c(Cl)c(Cl)c3c2-c2c(F)c(F)c4F)cc(C)c([P+]2(c3c(F)c(F)c(F)c(F)c(F)c(F)c(F)c(F)c(F)c(F)c(F)c(F)c2F)c(F)c(F)c(F)c,False,,,"['reached_max_length', 'unbalanced_parentheses', 'unmatched_ring_closure', 'parse_failure']",False,0,,True,True,True,True,True,True,False,['invalid_smiles'],,,False,False,False,False,[],[],[],[],invalid,,True,False,False,False
Cc1cc(C)cc(C(F)(F)F)c3ccccc3c4cccccc1N(Cc3ccccc23)c(Cl)c2c(C)cc(C)cc(CB(c3c(F)c1F,False,,,"['unbalanced_parentheses', 'unmatched_ring_closure', 'parse_failure']",False,0,,True,True,True,True,True,True,False,['invalid_smiles'],,,False,False,False,False,[],[],[],[],invalid,,True,False,False,False
Cc1ccc(B(c1c(C)c(Cl)c(Cl)c(Cl)c(Cl)c2c(F)c(F)c(F)c(F)c3F)c3)c3c(F)c(F)c(F)c(F)c(F)c2cccc2N3Cc2cccc2)c2c(Cl)c(Cl)c(Cl)c2c(Cl)c(Cl)c(Cl)c2C)c(N(c2c(B(C2=C3CCCC2P(c2c(F)c(F,False,,,"['reached_max_length', 'unbalanced_parentheses', 'unmatched_ring_closure', 'parse_failure']",False,0,,True,True,True,True,True,True,False,['invalid_smiles'],,,False,False,False,False,[],[],[],[],invalid,,True,False,False,False
CC1(C)C)n(B(c2c(C)cc(C(C)(C)c(P(C(=C(B(c2c(C)cc1C)c1cccc3)c3cccc2)P(c2c(F)c(F)c3c(Cl)c(Cl)c(Cl)c(Cl)c(C)cc2C)c2cccc2)cc1)B(c2c(Cl)c(Cl)c1Cl)c(Cl)c2c(C)cc(C)cc1)c1c(Cl)c(,False,,,"['reached_max_length', 'unbalanced_parentheses', 'unmatched_ring_closure', 'parse_failure']",False,0,,True,True,True,True,True,True,False,['invalid_smiles'],,,False,False,False,False,[],[],[],[],invalid,,True,False,False,False
CC1(C)CB(c2cccccc3)c3c(Cl)c(Cl)c(Cl)c(Cl)c(Cl)c(B(c3c(Cl)c(Cl)c(Cl)c(Cl)c(Cl)c2Cl)c(Cl)c1Cl,False,,,"['unbalanced_parentheses', 'unmatched_ring_closure', 'parse_failure']",False,0,,True,True,True,True,True,True,False,['invalid_smiles'],,,False,False,False,False,[],[],[],[],invalid,,True,False,False,False
Clc1c(Cl)c(C)cc2C)c2c(P(CCB(c1c(F)c(F)c(F)c1F,False,,,"['unbalanced_parentheses', 'unmatched_ring_closure', 'parse_failure']",False,0,,True,True,True,True,True,True,False,['invalid_smiles'],,,False,False,False,False,[],[],[],[],invalid,,True,False,False,False
Cc1cc(C)c1,True,CC1=CC(C)=C1,CC1=CC(C)=C1,[],False,29,0.13043478260869565,True,True,True,True,True,True,False,['too_small'],0.0,6.0,True,True,False,False,[],[],[],[],no_LA_LB,,True,False,False,False
CN1c2c(F)c(F)c(F)c2F)c2F)c(F)c2c(C)cc(C)c1,False,,,"['unbalanced_parentheses', 'parse_failure']",False,0,,True,True,True,True,True,True,False,['invalid_smiles'],,,False,False,False,False,[],[],[],[],invalid,,True,False,False,False
Cc1ccccccc4)ccccc1,False,,,"['unbalanced_parentheses', 'unmatched_ring_closure', 'parse_failure']",False,0,,True,True,True,True,True,True,False,['invalid_smiles'],,,False,False,False,False,[],[],[],[],invalid,,True,False,False,False
Fc1c(C)c1,False,,,"['kekulization_failure', 'sanitization_failure']",False,0,,True,True,True,True,True,True,False,['invalid_smiles'],,,False,False,False,False,[],[],[],[],invalid,,True,False,False,False
Fc1c(Cl)c1c(Cl)c(Cl)c(Cl)c(Cl)c(Cl)c(C)c(P(CCB(c2ccc3c2CCC1C(N1CCCC(C)(C)[P+]2(c3c(Cl)c2Cl)c2Cl)n1,False,,,"['unbalanced_parentheses', 'unmatched_ring_closure', 'parse_failure']",False,0,,True,True,True,True,True,True,False,['invalid_smiles'],,,False,False,False,False,[],[],[],[],invalid,,True,False,False,False
Cc1cc(C)c(Cl)c(Cl)c2Cl)C2CCC1,False,,,"['unbalanced_parentheses', 'parse_failure']",False,0,,True,True,True,True,True,True,False,['invalid_smiles'],,,False,False,False,False,[],[],[],[],invalid,,True,False,False,False
Fc1c(Cl)c(Cl)c(Cl)c(Cl)c3Cl)c1c(Cl)c1Cl)c(Cl)c(Cl)c(Cl)c1Cl)c2Cl)c2Cl)c1c(Cl)c(Cl)c(Cl)c(Cl)c1c(F)c(F)c(F)c2ccccc4ccccc3B(c3ccccc2N(Cc1cc(C)cc(C)cc(C)cc1C,False,,,"['unbalanced_parentheses', 'unmatched_ring_closure', 'parse_failure']",False,0,,True,True,True,True,True,True,False,['invalid_smiles'],,,False,False,False,False,[],[],[],[],invalid,,True,False,False,False
CC(C)(C)P(CB(c1ccccc3)c3c(F)c(F)c(F)c(F)c(F)c2cc(C)c(C)cc(C)c(P(CC(c3cccc2N3Cc2cccc4)c4c(F)c3F)c3F)c3F)c2c(Cl)c2Cl)n1,False,,,"['unbalanced_parentheses', 'unmatched_ring_closure', 'parse_failure']",False,0,,True,True,True,True,True,True,False,['invalid_smiles'],,,False,False,False,False,[],[],[],[],invalid,,True,False,False,False
CC(C)(C)COCC(C)(C)C,True,CC(C)(C)COCC(C)(C)C,CC(C)(C)COCC(C)(C)C,[],True,1,0.13793103448275862,True,True,True,True,True,True,True,[],0.0,11.0,True,True,False,False,[],[],[],[],no_LA_LB,,True,False,False,False
CC1(C)C,False,,,"['unmatched_ring_closure', 'parse_failure']",False,0,,True,True,True,True,True,True,False,['invalid_smiles'],,,False,False,False,False,[],[],[],[],invalid,,True,False,False,False
c1ccccccc2)cc1C,False,,,"['unbalanced_parentheses', 'unmatched_ring_closure', 'parse_failure']",False,0,,True,True,True,True,True,True,False,['invalid_smiles'],,,False,False,False,False,[],[],[],[],invalid,,True,False,False,False
Cc1ccccc2B(c2cccc1)C(CB(c1c(Cl)c2Cl)c1Cl)c(Cl)c(Cl)c(Cl)c2c(F)c1F)C(c3cccc2)c2c1N(C)CB(c2c(C)c1,False,,,"['unmatched_ring_closure', 'parse_failure']",False,0,,True,True,True,True,True,True,False,['invalid_smiles'],,,False,False,False,False,[],[],[],[],invalid,,True,False,False,False
Cc1cccc1,False,,,"['kekulization_failure', 'sanitization_failure']",False,0,,True,True,True,True,True,True,False,['invalid_smiles'],,,False,False,False,False,[],[],[],[],invalid,,True,False,False,False
